"","idx","variable","value"
"308",106,"interaction",-3.93569171926643e-06
"309",107,"intercept",12.7714211796186
"310",107,"fpMain",-0.00845355014247695
"311",107,"oneBackFPMain",0.00499865088541798
"312",107,"interaction",-1.72948852141122e-06
"313",108,"intercept",12.8147289544511
"314",108,"fpMain",-0.00847414335883697
"315",108,"oneBackFPMain",0.00334237702160522
"316",108,"interaction",5.90424576102279e-07
"317",109,"intercept",12.2343955493295
"318",109,"fpMain",-0.008232998982958
"319",109,"oneBackFPMain",0.00333363383821195
"320",109,"interaction",1.19621679645549e-06
"321",110,"intercept",11.5548893884792
"322",110,"fpMain",-0.00767998192526608
"323",110,"oneBackFPMain",0.00136619100842565
"324",110,"interaction",2.18202378377436e-06
"325",111,"intercept",10.8137919023305
"326",111,"fpMain",-0.0075733839148361
"327",111,"oneBackFPMain",0.00102327895272492
"328",111,"interaction",1.15467297460851e-06
"329",112,"intercept",10.067410100807
"330",112,"fpMain",-0.0098541570866882
"331",112,"oneBackFPMain",-0.00047933657404563
"332",112,"interaction",3.31869601651097e-07
"333",113,"intercept",10.5525152357589
"334",113,"fpMain",-0.0109929815396083
"335",113,"oneBackFPMain",-0.000116379545282977
"336",113,"interaction",-4.35954021855837e-07
"337",114,"intercept",10.7515592901817
"338",114,"fpMain",-0.0113779556073194
"339",114,"oneBackFPMain",0.000334093990173324
"340",114,"interaction",-6.82888855780877e-07
"341",115,"intercept",11.2991805839808
"342",115,"fpMain",-0.01096293255074
"343",115,"oneBackFPMain",-0.00309656101612956
"344",115,"interaction",4.82470153123517e-07
"345",116,"intercept",10.9482452194972
"346",116,"fpMain",-0.0111148892534705
"347",116,"oneBackFPMain",-0.00369407799121819
"348",116,"interaction",1.30143748632139e-06
"349",117,"intercept",11.6807734288311
"350",117,"fpMain",-0.0128751097177399
"351",117,"oneBackFPMain",-0.00134094796888601
"352",117,"interaction",-1.76738903536821e-06
"353",118,"intercept",10.9423161446057
"354",118,"fpMain",-0.0133868243144031
"355",118,"oneBackFPMain",-0.00117004579747257
"356",118,"interaction",-3.03984441923944e-06
"357",119,"intercept",11.0033938647174
"358",119,"fpMain",-0.0129888106719495
"359",119,"oneBackFPMain",0.000769981873826344
"360",119,"interaction",-3.09903476981635e-07
"361",120,"intercept",10.0334229305279
"362",120,"fpMain",-0.013742066451039
"363",120,"oneBackFPMain",-0.00124667923143391
"364",120,"interaction",2.83753425512463e-06
"365",121,"intercept",9.7240383196683
"366",121,"fpMain",-0.0120541500246922
"367",121,"oneBackFPMain",-5.44140176934335e-05
"368",121,"interaction",1.40829727814497e-06
"369",122,"intercept",9.52160222051518
"370",122,"fpMain",-0.00956823475920852
"371",122,"oneBackFPMain",-0.00226653051093699
