,ID,date,Acc,condition,block,trialType,foreperiod,corrAns,RT,action_trigger.rt,Response.keys,counterbalance,extFixationDuration,oneBackFP,twoBackFP,oneBacktrialType,twoBacktrialType,oneBackEffect,oneBackAcc
210,014,2022-08-15_17h59.21.418,1.0,action,2.0,go,0.6,space,0.3634,0.5872,space,external-action,,1.8,1.8,go,go,0.012400000000000022,1.0
211,014,2022-08-15_17h59.21.418,1.0,action,2.0,go,1.8,space,0.3471,0.7144,space,external-action,,0.6,1.8,go,go,-0.01629999999999998,1.0
212,014,2022-08-15_17h59.21.418,1.0,action,2.0,no-go,1.2,None,,0.6889,,external-action,,1.8,0.6,go,go,,1.0
213,014,2022-08-15_17h59.21.418,1.0,action,2.0,no-go,1.2,None,,0.4117,,external-action,,1.2,1.8,no-go,go,,1.0
214,014,2022-08-15_17h59.21.418,1.0,action,2.0,go,1.2,space,0.3581,0.3235,space,external-action,,1.2,1.2,no-go,no-go,,1.0
215,014,2022-08-15_17h59.21.418,1.0,action,2.0,go,0.6,space,0.4192,0.6786,space,external-action,,1.2,1.2,go,no-go,0.06110000000000004,1.0
216,014,2022-08-15_17h59.21.418,1.0,action,2.0,go,0.6,space,0.3439,0.5015,space,external-action,,0.6,1.2,go,go,-0.07530000000000003,1.0
217,014,2022-08-15_17h59.21.418,0.0,action,2.0,no-go,1.8,None,0.3139,0.7057,space,external-action,,0.6,0.6,go,go,-0.02999999999999997,1.0
218,014,2022-08-15_17h59.21.418,1.0,action,2.0,no-go,0.6,None,,2.9104,,external-action,,1.8,0.6,no-go,go,,0.0
219,014,2022-08-15_17h59.21.418,1.0,action,2.0,go,0.6,space,0.358,0.4563,space,external-action,,0.6,1.8,no-go,no-go,,1.0
220,014,2022-08-15_17h59.21.418,1.0,action,2.0,go,0.6,space,0.4321,0.5112,space,external-action,,0.6,0.6,go,no-go,0.0741,1.0
221,014,2022-08-15_17h59.21.418,1.0,action,2.0,go,1.2,space,0.3769,0.7279,space,external-action,,0.6,0.6,go,go,-0.05519999999999997,1.0
222,014,2022-08-15_17h59.21.418,1.0,action,2.0,go,1.2,space,0.4283,1.938,space,external-action,,1.2,0.6,go,go,0.0514,1.0
223,014,2022-08-15_17h59.21.418,1.0,action,2.0,go,1.8,space,0.3377,0.4529,space,external-action,,1.2,1.2,go,go,-0.09060000000000001,1.0
224,014,2022-08-15_17h59.21.418,1.0,action,2.0,go,1.8,space,0.39,0.6033,space,external-action,,1.8,1.2,go,go,0.05230000000000001,1.0
225,014,2022-08-15_17h59.21.418,1.0,action,2.0,no-go,1.2,None,,0.5022,,external-action,,1.8,1.8,go,go,,1.0
226,014,2022-08-15_17h59.21.418,1.0,action,2.0,go,1.2,space,0.427,0.5679,space,external-action,,1.2,1.8,no-go,go,,1.0
227,014,2022-08-15_17h59.21.418,1.0,action,2.0,no-go,1.8,None,,0.4876,,external-action,,1.2,1.2,go,no-go,,1.0
228,014,2022-08-15_17h59.21.418,1.0,action,2.0,go,0.6,space,0.4263,0.3523,space,external-action,,1.8,1.2,no-go,go,,1.0
229,014,2022-08-15_17h59.21.418,1.0,action,2.0,no-go,1.2,None,,0.6541,,external-action,,0.6,1.8,go,no-go,,1.0
230,014,2022-08-15_17h59.21.418,1.0,action,2.0,go,0.6,space,0.4167,0.3395,space,external-action,,1.2,0.6,no-go,go,,1.0
231,014,2022-08-15_17h59.21.418,1.0,action,2.0,go,1.8,space,0.4041,0.5383,space,external-action,,0.6,1.2,go,no-go,-0.0126,1.0
232,014,2022-08-15_17h59.21.418,1.0,action,2.0,go,1.8,space,0.3935,0.4603,space,external-action,,1.8,0.6,go,go,-0.010599999999999998,1.0
233,014,2022-08-15_17h59.21.418,1.0,action,2.0,no-go,1.8,None,,0.4272,,external-action,,1.8,1.8,go,go,,1.0
234,014,2022-08-15_17h59.21.418,1.0,action,2.0,go,1.2,space,0.3511,0.8574,space,external-action,,1.8,1.8,no-go,go,,1.0
235,014,2022-08-15_17h59.21.418,0.0,action,2.0,go,0.6,space,,0.5029,,external-action,,1.2,1.8,go,no-go,,1.0
236,014,2022-08-15_17h59.21.418,1.0,action,2.0,go,1.8,space,0.3615,0.5133,space,external-action,,0.6,1.2,go,go,,0.0
237,014,2022-08-15_17h59.21.418,1.0,action,2.0,go,1.8,space,0.3502,0.943,space,external-action,,1.8,0.6,go,go,-0.011299999999999977,1.0
238,014,2022-08-15_17h59.21.418,1.0,action,2.0,go,0.6,space,0.3804,1.0551,space,external-action,,1.8,1.8,go,go,0.030200000000000005,1.0
239,014,2022-08-15_17h59.21.418,1.0,action,2.0,go,1.2,space,0.4111,0.4923,space,external-action,,0.6,1.8,go,go,0.030700000000000005,1.0
240,014,2022-08-15_17h59.21.418,1.0,action,2.0,go,0.6,space,0.377,0.3945,space,external-action,,1.2,0.6,go,go,-0.03410000000000002,1.0
242,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,0.6,space,0.3123,2.0099,space,external-action,,,,,,,
243,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.2,space,0.3154,0.3887,space,external-action,,0.6,,go,,0.0030999999999999917,1.0
244,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.2,space,0.3229,0.3151,space,external-action,,1.2,0.6,go,go,0.007500000000000007,1.0
245,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.2,space,0.3618,0.175,space,external-action,,1.2,1.2,go,go,0.03889999999999999,1.0
246,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,0.6,space,0.351,0.3238,space,external-action,,1.2,1.2,go,go,-0.010800000000000032,1.0
247,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.2,space,0.3002,0.3766,space,external-action,,0.6,1.2,go,go,-0.050799999999999956,1.0
248,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.8,space,0.354,0.9849,space,external-action,,1.2,0.6,go,go,0.05379999999999996,1.0
249,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,0.6,space,0.4089,0.5368,space,external-action,,1.8,1.2,go,go,0.054900000000000004,1.0
250,014,2022-08-15_17h59.21.418,0.0,action,3.0,no-go,0.6,None,0.3108,0.6005,space,external-action,,0.6,1.8,go,go,-0.09809999999999997,1.0
251,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.8,space,0.3908,1.3413,space,external-action,,0.6,0.6,no-go,go,0.07999999999999996,0.0
252,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,0.6,space,0.355,0.5474,space,external-action,,1.8,0.6,go,no-go,-0.0358,1.0
253,014,2022-08-15_17h59.21.418,1.0,action,3.0,no-go,1.8,None,,0.4078,,external-action,,0.6,1.8,go,go,,1.0
254,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,0.6,space,0.4239,0.7775,space,external-action,,1.8,0.6,no-go,go,,1.0
255,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.2,space,0.3494,0.3993,space,external-action,,0.6,1.8,go,no-go,-0.07450000000000001,1.0
256,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.2,space,0.3261,0.4571,space,external-action,,1.2,0.6,go,go,-0.023299999999999987,1.0
257,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.2,space,0.3819,0.4047,space,external-action,,1.2,1.2,go,go,0.055800000000000016,1.0
258,014,2022-08-15_17h59.21.418,1.0,action,3.0,no-go,0.6,None,,0.2535,,external-action,,1.2,1.2,go,go,,1.0
259,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.8,space,0.3411,1.4641,space,external-action,,0.6,1.2,no-go,go,,1.0
260,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.2,space,0.3642,0.4142,space,external-action,,1.8,0.6,go,no-go,0.02310000000000001,1.0
261,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.8,space,0.3559,0.3267,space,external-action,,1.2,1.8,go,go,-0.00830000000000003,1.0
262,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,0.6,space,0.3083,0.3895,space,external-action,,1.8,1.2,go,go,-0.047599999999999976,1.0
263,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,0.6,space,0.3833,0.5267,space,external-action,,0.6,1.8,go,go,0.07499999999999996,1.0
264,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.2,space,0.3701,0.3799,space,external-action,,0.6,0.6,go,go,-0.01319999999999999,1.0
265,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,0.6,space,0.4303,0.3193,space,external-action,,1.2,0.6,go,go,0.06020000000000003,1.0
266,014,2022-08-15_17h59.21.418,1.0,action,3.0,no-go,1.2,None,,0.5043,,external-action,,0.6,1.2,go,go,,1.0
267,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,0.6,space,0.4622,0.4294,space,external-action,,1.2,0.6,no-go,go,,1.0
268,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,0.6,space,0.3289,0.5531,space,external-action,,0.6,1.2,go,no-go,-0.13329999999999997,1.0
269,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.8,space,0.3136,0.353,space,external-action,,0.6,0.6,go,go,-0.015300000000000036,1.0
270,014,2022-08-15_17h59.21.418,1.0,action,3.0,no-go,0.6,None,,0.236,,external-action,,1.8,0.6,go,go,,1.0
271,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,0.6,space,0.3365,0.3515,space,external-action,,0.6,1.8,no-go,go,,1.0
272,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.8,space,0.3643,0.3371,space,external-action,,0.6,0.6,go,no-go,0.02779999999999999,1.0
273,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,0.6,space,0.3634,0.3542,space,external-action,,1.8,0.6,go,go,-0.0009000000000000119,1.0
274,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.8,space,0.3403,0.436,space,external-action,,0.6,1.8,go,go,-0.02310000000000001,1.0
275,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.2,space,0.3464,0.3573,space,external-action,,1.8,0.6,go,go,0.006099999999999994,1.0
276,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,0.6,space,0.3116,0.7766,space,external-action,,1.2,1.8,go,go,-0.0348,1.0
277,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.8,space,0.3542,0.3754,space,external-action,,0.6,1.2,go,go,0.04260000000000003,1.0
278,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,0.6,space,0.3352,0.5087,space,external-action,,1.8,0.6,go,go,-0.019000000000000017,1.0
279,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.2,space,0.2997,0.44,space,external-action,,0.6,1.8,go,go,-0.035499999999999976,1.0
280,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,0.6,space,0.3377,0.359,space,external-action,,1.2,0.6,go,go,0.03799999999999998,1.0
281,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,0.6,space,0.3034,0.3585,space,external-action,,0.6,1.2,go,go,-0.0343,1.0
282,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.8,space,0.3847,0.3488,space,external-action,,0.6,0.6,go,go,0.08129999999999998,1.0
283,014,2022-08-15_17h59.21.418,1.0,action,3.0,no-go,1.2,None,,0.4082,,external-action,,1.8,0.6,go,go,,1.0
284,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.2,space,0.3782,0.3494,space,external-action,,1.2,1.8,no-go,go,,1.0
285,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,0.6,space,0.3814,0.4395,space,external-action,,1.2,1.2,go,no-go,0.003200000000000036,1.0
286,014,2022-08-15_17h59.21.418,0.0,action,3.0,no-go,1.8,None,0.3517,0.382,space,external-action,,0.6,1.2,go,go,-0.029700000000000004,1.0
287,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.8,space,0.422,3.4163,space,external-action,,1.8,0.6,no-go,go,0.07029999999999997,0.0
288,014,2022-08-15_17h59.21.418,1.0,action,3.0,no-go,1.8,None,,0.6713,,external-action,,1.8,1.8,go,no-go,,1.0
289,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,0.6,space,0.3626,0.8275,space,external-action,,1.8,1.8,no-go,go,,1.0
290,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.2,space,0.354,1.0774,space,external-action,,0.6,1.8,go,no-go,-0.008599999999999997,1.0
291,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.2,space,0.3259,0.6591,space,external-action,,1.2,0.6,go,go,-0.02809999999999996,1.0
292,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.8,space,0.3564,0.3996,space,external-action,,1.2,1.2,go,go,0.03049999999999997,1.0
293,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.8,space,0.4158,0.4064,space,external-action,,1.8,1.2,go,go,0.05940000000000001,1.0
294,014,2022-08-15_17h59.21.418,1.0,action,3.0,no-go,0.6,None,,0.4294,,external-action,,1.8,1.8,go,go,,1.0
295,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.2,space,0.366,3.0335,space,external-action,,0.6,1.8,no-go,go,,1.0
296,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.8,space,0.3165,0.4611,space,external-action,,1.2,0.6,go,no-go,-0.04949999999999999,1.0
297,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.8,space,0.3764,0.3998,space,external-action,,1.8,1.2,go,go,0.05990000000000001,1.0
298,014,2022-08-15_17h59.21.418,1.0,action,3.0,no-go,1.8,None,,0.5055,,external-action,,1.8,1.8,go,go,,1.0
299,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.8,space,0.3243,0.4414,space,external-action,,1.8,1.8,no-go,go,,1.0
300,014,2022-08-15_17h59.21.418,1.0,action,3.0,no-go,0.6,None,,0.4091,,external-action,,1.8,1.8,go,no-go,,1.0
301,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,0.6,space,0.3514,1.089,space,external-action,,0.6,1.8,no-go,go,,1.0
302,014,2022-08-15_17h59.21.418,0.0,action,3.0,go,1.2,space,,0.6496,,external-action,,0.6,0.6,go,no-go,,1.0
303,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.2,space,0.3774,0.902,space,external-action,,1.2,0.6,go,go,,0.0
304,014,2022-08-15_17h59.21.418,1.0,action,3.0,no-go,1.2,None,,0.6923,,external-action,,1.2,1.2,go,go,,1.0
305,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,0.6,space,0.3839,0.3922,space,external-action,,1.2,1.2,no-go,go,,1.0
306,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.8,space,0.3578,0.5819,space,external-action,,0.6,1.2,go,no-go,-0.026100000000000012,1.0
307,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.8,space,0.3342,0.5372,space,external-action,,1.8,0.6,go,go,-0.02360000000000001,1.0
308,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.2,space,0.3621,0.4871,space,external-action,,1.8,1.8,go,go,0.02789999999999998,1.0
309,014,2022-08-15_17h59.21.418,1.0,action,3.0,no-go,1.2,None,,0.3856,,external-action,,1.2,1.8,go,go,,1.0
310,014,2022-08-15_17h59.21.418,1.0,action,3.0,no-go,1.8,None,,0.3417,,external-action,,1.2,1.2,no-go,go,,1.0
311,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.8,space,0.3259,0.5425,space,external-action,,1.8,1.2,no-go,no-go,,1.0
312,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.2,space,0.3523,0.4749,space,external-action,,1.8,1.8,go,no-go,0.02639999999999998,1.0
313,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.2,space,0.3158,0.4996,space,external-action,,1.2,1.8,go,go,-0.03649999999999998,1.0
314,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.8,space,0.3232,0.3741,space,external-action,,1.2,1.2,go,go,0.007399999999999962,1.0
315,014,2022-08-15_17h59.21.418,1.0,action,3.0,no-go,1.2,None,,0.4771,,external-action,,1.8,1.2,go,go,,1.0
316,014,2022-08-15_17h59.21.418,1.0,action,3.0,go,1.8,space,0.4014,0.4589,space,external-action,,1.2,1.8,no-go,go,,1.0
7,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.8,space,0.2604,2.111,space,action-external,,,,,,,
8,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.2,space,0.4224,1.1622,space,action-external,,1.8,,go,,0.16199999999999998,1.0
9,017,2022-08-30_12h37.25.891,0.0,action,0.0,no-go,1.8,None,0.3075,2.7377,space,action-external,,1.2,1.8,go,go,-0.1149,1.0
10,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,0.6,space,0.4165,1.589,space,action-external,,1.8,1.2,no-go,go,0.10899999999999999,0.0
11,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.2,space,0.2997,3.4747,space,action-external,,0.6,1.8,go,no-go,-0.11679999999999996,1.0
12,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.2,space,0.4579,1.4477,space,action-external,,1.2,0.6,go,go,0.15819999999999995,1.0
13,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.2,space,0.2824,1.4831,space,action-external,,1.2,1.2,go,go,-0.1755,1.0
14,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,0.6,space,0.3114,1.8603,space,action-external,,1.2,1.2,go,go,0.029000000000000026,1.0
15,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,0.6,space,0.3833,1.4624,space,action-external,,0.6,1.2,go,go,0.07189999999999996,1.0
16,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,0.6,space,0.575,1.7954,space,action-external,,0.6,0.6,go,go,0.19169999999999998,1.0
17,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.8,space,0.4013,1.7164,space,action-external,,0.6,0.6,go,go,-0.17369999999999997,1.0
18,017,2022-08-30_12h37.25.891,1.0,action,0.0,no-go,1.2,None,,1.4938,,action-external,,1.8,0.6,go,go,,1.0
19,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.8,space,0.3598,1.3497,space,action-external,,1.2,1.8,no-go,go,,1.0
20,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,0.6,space,0.4905,0.9308,space,action-external,,1.8,1.2,go,no-go,0.13069999999999998,1.0
21,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.8,space,0.2741,1.4926,space,action-external,,0.6,1.8,go,go,-0.21639999999999998,1.0
22,017,2022-08-30_12h37.25.891,0.0,action,0.0,no-go,1.8,None,0.2918,1.6439,space,action-external,,1.8,0.6,go,go,0.017699999999999994,1.0
23,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.2,space,0.4176,0.7822,space,action-external,,1.8,1.8,no-go,go,0.12580000000000002,0.0
24,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.8,space,0.2881,2.4137,space,action-external,,1.2,1.8,go,no-go,-0.1295,1.0
25,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.8,space,0.2585,1.71,space,action-external,,1.8,1.2,go,go,-0.029600000000000015,1.0
26,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,0.6,space,0.4755,1.0059,space,action-external,,1.8,1.8,go,go,0.21699999999999997,1.0
27,017,2022-08-30_12h37.25.891,0.0,action,0.0,no-go,0.6,None,0.2519,0.9625,space,action-external,,0.6,1.8,go,go,-0.22359999999999997,1.0
28,017,2022-08-30_12h37.25.891,0.0,action,0.0,no-go,0.6,None,0.3322,0.6269,space,action-external,,0.6,0.6,no-go,go,0.08029999999999998,0.0
29,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.2,space,0.5173,0.6778,space,action-external,,0.6,0.6,no-go,no-go,0.1851,0.0
30,017,2022-08-30_12h37.25.891,1.0,action,0.0,no-go,1.2,None,,1.556,,action-external,,1.2,0.6,go,no-go,,1.0
31,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.2,space,0.3932,0.9344,space,action-external,,1.2,1.2,no-go,go,,1.0
32,017,2022-08-30_12h37.25.891,0.0,action,0.0,no-go,0.6,None,0.3999,3.0504,space,action-external,,1.2,1.2,go,no-go,0.006699999999999984,1.0
33,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.2,space,0.5516,0.6321,space,action-external,,0.6,1.2,no-go,go,0.1517,0.0
34,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.2,space,0.3522,2.7369,space,action-external,,1.2,0.6,go,no-go,-0.19939999999999997,1.0
35,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,0.6,space,0.3826,2.1394,space,action-external,,1.2,1.2,go,go,0.030399999999999983,1.0
36,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.8,space,0.2656,1.8527,space,action-external,,0.6,1.2,go,go,-0.11699999999999999,1.0
37,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.8,space,0.2804,1.0281,space,action-external,,1.8,0.6,go,go,0.01479999999999998,1.0
38,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,0.6,space,0.3505,1.5485,space,action-external,,1.8,1.8,go,go,0.0701,1.0
39,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,0.6,space,0.4492,1.0314,space,action-external,,0.6,1.8,go,go,0.09870000000000001,1.0
40,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.2,space,0.35,0.7155,space,action-external,,0.6,0.6,go,go,-0.09920000000000001,1.0
41,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,0.6,space,0.3485,0.9699,space,action-external,,1.2,0.6,go,go,-0.0015000000000000013,1.0
42,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,0.6,space,0.2856,1.1089,space,action-external,,0.6,1.2,go,go,-0.06289999999999996,1.0
43,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.8,space,0.3794,0.7799,space,action-external,,0.6,0.6,go,go,0.0938,1.0
44,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,0.6,space,0.3396,0.8962,space,action-external,,1.8,0.6,go,go,-0.0398,1.0
45,017,2022-08-30_12h37.25.891,0.0,action,0.0,no-go,1.2,None,0.2739,0.8617,space,action-external,,0.6,1.8,go,go,-0.06570000000000004,1.0
46,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.8,space,0.4084,0.6989,space,action-external,,1.2,0.6,no-go,go,0.1345,0.0
47,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.8,space,0.5428,0.9244,space,action-external,,1.8,1.2,go,no-go,0.13439999999999996,1.0
48,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.2,space,0.4782,1.083,space,action-external,,1.8,1.8,go,go,-0.06459999999999994,1.0
49,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.2,space,0.3474,1.0238,space,action-external,,1.2,1.8,go,go,-0.13080000000000003,1.0
50,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.8,space,0.3487,1.3931,space,action-external,,1.2,1.2,go,go,0.0013000000000000234,1.0
51,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,0.6,space,0.3514,1.9045,space,action-external,,1.8,1.2,go,go,0.00269999999999998,1.0
52,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.8,space,0.404,1.0598,space,action-external,,0.6,1.8,go,go,0.052600000000000036,1.0
53,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.8,space,0.3331,1.2841,space,action-external,,1.8,0.6,go,go,-0.07090000000000002,1.0
54,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.2,space,0.2692,0.8802,space,action-external,,1.8,1.8,go,go,-0.06390000000000001,1.0
55,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,0.6,space,0.3044,1.0392,space,action-external,,1.2,1.8,go,go,0.03520000000000001,1.0
56,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,0.6,space,0.483,0.9329,space,action-external,,0.6,1.2,go,go,0.17859999999999998,1.0
57,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.2,space,0.3191,0.5205,space,action-external,,0.6,0.6,go,go,-0.1639,1.0
58,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.2,space,0.3051,0.7342,space,action-external,,1.2,0.6,go,go,-0.014000000000000012,1.0
59,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.2,space,0.3658,0.7262,space,action-external,,1.2,1.2,go,go,0.06070000000000003,1.0
60,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.8,space,0.3235,0.8441,space,action-external,,1.2,1.2,go,go,-0.042300000000000004,1.0
61,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,0.6,space,0.3602,0.8709,space,action-external,,1.8,1.2,go,go,0.03670000000000001,1.0
62,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,0.6,space,0.2856,0.6976,space,action-external,,0.6,1.8,go,go,-0.0746,1.0
63,017,2022-08-30_12h37.25.891,0.0,action,0.0,no-go,1.2,None,0.3424,0.544,space,action-external,,0.6,0.6,go,go,0.05679999999999996,1.0
64,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.2,space,0.3714,0.6317,space,action-external,,1.2,0.6,no-go,go,0.029000000000000026,0.0
65,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.2,space,0.3325,0.9457,space,action-external,,1.2,1.2,go,no-go,-0.03889999999999999,1.0
66,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.2,space,0.3248,0.6128,space,action-external,,1.2,1.2,go,go,-0.00770000000000004,1.0
67,017,2022-08-30_12h37.25.891,0.0,action,0.0,no-go,0.6,None,0.3278,1.1071,space,action-external,,1.2,1.2,go,go,0.0030000000000000027,1.0
68,017,2022-08-30_12h37.25.891,0.0,action,0.0,go,0.6,space,,0.5491,,action-external,,0.6,1.2,no-go,go,,0.0
69,017,2022-08-30_12h37.25.891,0.0,action,0.0,go,1.8,space,,1.126,,action-external,,0.6,0.6,go,no-go,,0.0
70,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.8,space,0.302,0.7974,space,action-external,,1.8,0.6,go,go,,0.0
71,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.8,space,0.4522,1.0054,space,action-external,,1.8,1.8,go,go,0.1502,1.0
72,017,2022-08-30_12h37.25.891,1.0,action,0.0,no-go,1.8,None,,0.9789,,action-external,,1.8,1.8,go,go,,1.0
73,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.8,space,0.3204,0.7039,space,action-external,,1.8,1.8,no-go,go,,1.0
74,017,2022-08-30_12h37.25.891,1.0,action,0.0,no-go,1.8,None,,0.9502,,action-external,,1.8,1.8,go,no-go,,1.0
75,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.2,space,0.3965,1.1154,space,action-external,,1.8,1.8,no-go,go,,1.0
76,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,0.6,space,0.6123,1.0432,space,action-external,,1.2,1.8,go,no-go,0.21579999999999994,1.0
77,017,2022-08-30_12h37.25.891,0.0,action,0.0,no-go,1.2,None,0.4009,0.9119,space,action-external,,0.6,1.2,go,go,-0.21139999999999998,1.0
78,017,2022-08-30_12h37.25.891,1.0,action,0.0,no-go,0.6,None,,0.6602,,action-external,,1.2,0.6,no-go,go,,0.0
79,017,2022-08-30_12h37.25.891,1.0,action,0.0,no-go,1.8,None,,1.7519,,action-external,,0.6,1.2,no-go,no-go,,1.0
80,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,1.8,space,0.3163,0.6521,space,action-external,,1.8,0.6,no-go,no-go,,1.0
81,017,2022-08-30_12h37.25.891,1.0,action,0.0,go,0.6,space,0.5262,0.8224,space,action-external,,1.8,1.8,go,no-go,0.20989999999999998,1.0
