"","idx","variable","value"
"258",84,"fpMain",-0.0297936563107496
"259",84,"oneBackFPMain",0.0200244277990673
"260",84,"interaction",-0.038109231134799
"261",85,"intercept",0.377940703848281
"262",85,"fpMain",-0.0302452902602831
"263",85,"oneBackFPMain",0.0189486883244022
"264",85,"interaction",-0.0390013065801887
"265",86,"intercept",0.377360721829458
"266",86,"fpMain",-0.0296513169902151
"267",86,"oneBackFPMain",0.0170068927078146
"268",86,"interaction",-0.0407650438620798
"269",87,"intercept",0.377414339883363
"270",87,"fpMain",-0.026467168962261
"271",87,"oneBackFPMain",0.0143935610168808
"272",87,"interaction",-0.0460803555043421
"273",88,"intercept",0.376921072284673
"274",88,"fpMain",-0.0284935396961176
"275",88,"oneBackFPMain",0.0144915424759073
"276",88,"interaction",-0.0538934217600077
"277",89,"intercept",0.374988560185009
"278",89,"fpMain",-0.0306021052081473
"279",89,"oneBackFPMain",0.0120259813300563
"280",89,"interaction",-0.0602534977221361
"281",90,"intercept",0.374653767549917
"282",90,"fpMain",-0.0296909293975857
"283",90,"oneBackFPMain",0.0110432277109331
"284",90,"interaction",-0.0544327043871602
"285",91,"intercept",0.374153891575074
"286",91,"fpMain",-0.0294409347248081
"287",91,"oneBackFPMain",0.012525196075083
"288",91,"interaction",-0.0507489944228263
"289",92,"intercept",0.374543292158042
"290",92,"fpMain",-0.0299945613690561
"291",92,"oneBackFPMain",0.0121792870707713
"292",92,"interaction",-0.0482195547408128
"293",93,"intercept",0.374814282821881
"294",93,"fpMain",-0.0305364937719379
"295",93,"oneBackFPMain",0.0132835497427542
"296",93,"interaction",-0.0412915852673301
"297",94,"intercept",0.374573418167479
"298",94,"fpMain",-0.0301724078362711
"299",94,"oneBackFPMain",0.0131712594476794
"300",94,"interaction",-0.0370729059054852
"301",95,"intercept",0.374827971243664
"302",95,"fpMain",-0.0343128031734941
"303",95,"oneBackFPMain",0.0111417983961407
"304",95,"interaction",-0.0260137580994632
"305",96,"intercept",0.375720402661328
"306",96,"fpMain",-0.0332913057951965
"307",96,"oneBackFPMain",0.0109721882385198
